,Random Forest
101119,5022.978166666667
101120,5630.001166666667
101121,7020.025
101122,6506.528333333333
101123,11082.34
101124,5647.879333333333
101125,4529.2984166666665
101126,3399.7895000000003
101127,5032.078261904762
101128,7689.81
101129,10955.92
101130,3753.115666666667
101131,8589.996666666668
101132,8232.43
101133,5636.315833333332
101134,7996.458333333332
101135,8451.715
101136,5242.783333333334
101137,4171.4075
101138,4683.455916666667
101139,5743.173333333332
101140,10319.99
101141,8165.36
101142,4864.698873015874
101143,5624.400904761905
101144,4528.279833333333
101145,9705.03
101146,5344.538452380953
101147,5327.229285714287
101148,7201.64
101149,4742.285357142858
101150,5854.127
101151,5960.967000000001
101152,7057.22
101153,4593.418583333333
101154,5155.74569047619
101155,3876.7993333333325
101156,5271.913333333333
101157,7443.412333333334
101158,3067.4025
101159,5097.890666666668
101160,9154.96
101161,6947.031666666668
101162,3288.455
101163,4929.7880000000005
101164,6555.419555555556
101165,4623.571214285714
101166,4284.881023809524
101167,4491.365666666666
101168,5297.725976190476
101169,6042.093000000001
101170,5502.228333333333
101171,4231.752333333334
101172,5521.319285714287
101173,8436.03
101174,4992.339499999999
101175,5308.728452380953
101176,3959.7723809523804
101177,5669.804166666668
101178,5534.618595238095
101179,6474.066666666667
101180,3888.7
101181,4309.92969047619
101182,4924.332428571429
101183,11404.64
101184,6867.3933333333325
101185,4120.928436507936
101186,4429.818
101187,10323.06
101188,4419.756166666667
101189,4086.515428571428
101190,4632.703333333334
101191,9890.91
101192,5489.409321428572
101193,4672.094666666668
101194,10181.726666666666
101195,7097.916
101196,4171.4075
101197,13796.88
101198,3998.9168333333337
101199,4623.571214285714
101200,5060.998583333333
101201,6134.0616666666665
101202,5922.038333333334
101203,7678.82
101204,3432.414
101205,5226.434166666666
101206,5638.975999999999
101207,4456.891166666667
101208,6719.3
101209,4618.899726190476
101210,4770.0785000000005
101211,3890.5647619047622
101212,7718.9325
101213,7964.92
101214,7277.076666666666
101215,7212.231666666667
101216,8284.4
101217,7489.2
101218,5297.725976190476
101219,7523.038305555554
101220,5060.139166666666
101221,7616.43
101222,2839.3316666666665
101223,3890.5647619047622
101224,6755.230333333333
101225,8002.081666666668
101226,6474.066666666667
101227,7098.39
101228,4578.095388888888
101229,4948.2105
101230,4087.955333333334
101231,7072.81
101232,5821.384333333333
101233,5728.387166666668
101234,4091.8544761904755
101235,5411.743666666665
101236,7353.660333333333
101237,5386.110833333332
101238,4810.47
101239,4063.6656111111115
101240,4913.059476190476
101241,5709.220333333334
101242,4012.1684999999993
101243,4937.793976190476
101244,5104.960000000001
101245,4451.311374458875
101246,4291.0734999999995
101247,5922.760404761904
101248,5437.548666666667
101249,4618.899726190476
101250,6521.710857142857
101251,5795.111666666668
101252,7282.67
101253,6229.566999999999
101254,5468.25
101255,5928.541666666666
101256,5799.318666666668
101257,4847.350119047619
101258,4565.4991269841275
101259,3981.28
101260,4539.725
101261,4963.402761904762
101262,5669.804166666668
101263,5247.322666666666
101264,17662.03
101265,5485.152416666667
101266,10908.59
101267,6192.051666666667
101268,4031.097333333334
101269,3193.3069285714287
101270,4928.0805
101271,3415.1028333333325
101272,7397.22
101273,5563.733666666667
101274,4405.970761904762
101275,4063.6656111111115
101276,4565.4991269841275
101277,5327.229285714287
101278,5485.152416666667
101279,7716.1725
101280,4963.065238095238
101281,4532.438607142856
101282,6985.257166666665
101283,3026.969
101284,5643.078666666667
101285,5790.985
101286,4664.993841269842
101287,6411.268666666667
101288,4109.079257936507
101289,5489.409321428572
101290,8619.173333333334
101291,5167.1658333333335
101292,6107.441
101293,4618.899726190476
101294,3857.1568333333335
101295,7964.92
101296,6506.528333333333
101297,6875.516666666667
101298,2934.7540000000004
101299,7853.0975
101300,6062.603666666666
101301,4618.899726190476
101302,10170.48
101303,6062.603666666666
101304,7016.01
101305,8148.176666666666
101306,3104.655333333333
101307,5889.766666666666
101308,4458.6613333333335
101309,4664.993841269842
101310,4790.2370238095245
101311,6987.693333333334
101312,4807.562833333333
101313,5566.8820000000005
101314,5612.29
101315,6885.624833333334
101316,4153.7885
101317,7076.124
101318,4836.961714285714
101319,5738.799166666668
101320,5626.371166666667
101321,3485.965
101322,4000.8367857142853
101323,4601.103166666667
101324,5968.481000000001
101325,5016.749666666667
101326,6416.503333333332
101327,5537.640333333333
101328,6392.699333333334
101329,4834.0988333333335
101330,7093.278833333333
101331,5953.153619047619
101332,3136.7224761904763
101333,5809.284000000001
101334,4552.039333333334
101335,3485.965
101336,2934.7540000000004
101337,6162.927333333334
101338,7355.460000000001
101339,14642.81
101340,6636.245499999999
101341,9603.196666666667
101342,4063.209214285713
101343,4171.4075
101344,7661.713333333334
101345,5104.960000000001
101346,7720.045
101347,5324.65
101348,4154.098309523809
101349,6660.495000000001
101350,4618.899726190476
101351,4550.24088095238
101352,4489.4094166666655
101353,4882.083095238095
101354,6041.208738095239
101355,5344.538452380953
101356,5155.74569047619
101357,5701.032404761903
101358,4000.8367857142853
101359,5922.038333333334
101360,4408.03
101361,5294.938
101362,6331.9625
101363,5757.187571428571
101364,4289.141166666666
101365,5502.228333333333
101366,4539.725
101367,5408.4231666666665
101368,8762.2935
101369,7833.843333333332
101370,4552.544166666667
101371,4963.402761904762
101372,4928.0805
101373,5474.925476190476
101374,5092.680678571428
101375,6280.564285714287
101376,5928.686761904762
101377,6224.336166666666
101378,5788.871666666668
101379,3288.455
101380,6853.666666666666
101381,4545.54
101382,4109.079257936507
101383,4775.455333333332
101384,4815.107999999999
101385,4751.965666666667
101386,5821.384333333333
101387,4928.0805
101388,4807.562833333333
101389,6858.595
101390,11571.67
101391,4683.455916666667
101392,3603.9953333333337
101393,5159.3415
101394,7853.0975
101395,4654.235023809523
101396,6250.347476190477
101397,6170.734333333334
101398,5322.8105
101399,4755.2508333333335
101400,5630.001166666667
101401,8167.62
101402,4231.752333333334
101403,3136.7224761904763
101404,11330.81
101405,4937.793976190476
101406,4632.703333333334
101407,4948.2105
101408,5437.548666666667
101409,6346.1275
101410,6233.854107142857
101411,5243.913666666667
101412,5876.729785714286
101413,5282.155333333334
101414,5442.409000000001
101415,4896.628
101416,3939.0207619047624
101417,6750.533333333334
101418,4539.725
101419,4580.968000000001
101420,4333.736
101421,4221.121999999999
101422,7078.734166666667
101423,3684.633666666667
101424,4896.628
101425,3898.5530912698414
101426,3684.633666666667
101427,8412.893333333333
101428,5539.284666666666
101429,5939.401333333333
101430,7194.669
101431,6889.950833333332
101432,7036.112500000001
101433,5521.319285714287
101434,5726.622666666667
101435,5638.100476190477
101436,4154.521
101437,7503.698166666668
101438,5452.542809523809
101439,3882.3125
101440,4573.876666666667
101441,5623.637833333334
101442,6671.741666666666
101443,4593.418583333333
101444,5790.168523809523
101445,7111.592666666666
101446,6759.776166666666
101447,3371.311666666667
101448,5490.727333333334
101449,5453.372333333334
101450,5948.4231666666665
101451,8690.63
101452,5738.799166666668
101453,4771.430611111111
101454,6219.990714285714
101455,13660.4
101456,4963.402761904762
101457,4446.440833333333
101458,5612.29
101459,5742.466833333332
101460,5794.645833333332
101461,5207.152333333333
101462,4560.114166666666
101463,10692.94
101464,5437.548666666667
101465,4264.0056904761905
101466,5345.0875
101467,4623.571214285714
101468,3135.443666666667
101469,3923.111142857143
101470,5551.2165
101471,4451.311374458875
101472,7274.982636363637
101473,3507.8996666666667
101474,6241.41
101475,4992.339499999999
101476,3965.7396666666664
101477,3131.1794999999997
101478,10936.73
101479,6375.997261904762
101480,5435.94361904762
101481,3763.428
101482,10209.241666666667
101483,6198.846666666666
101484,3841.2758333333336
101485,3197.879999999999
101486,4475.866
101487,4552.039333333334
101488,4315.709357142858
101489,4178.161
101490,5103.337
101491,5738.799166666668
101492,4308.8983333333335
101493,5049.189928571428
101494,4715.958380952381
101495,5038.911880952382
101496,6295.090833333334
101497,5616.49
101498,4924.332428571429
101499,6313.394166666666
101500,10200.29
101501,5563.733666666667
101502,10725.13
101503,5158.935166666666
101504,4451.311374458875
101505,5474.925476190476
101506,3967.086523809524
101507,8937.82
101508,7057.22
101509,4475.866
101510,6799.038380952381
101511,3871.878333333333
101512,3101.8643333333334
101513,7409.223000000001
101514,5680.111
101515,4061.7760238095234
101516,7604.345
101517,5720.08023809524
101518,11073.264
101519,4567.982666666667
101520,4948.2105
101521,4751.965666666667
101522,7448.355
101523,5081.510244588744
101524,4923.0216666666665
101525,3217.87
101526,5854.127
101527,6012.827000000001
101528,4161.724166666668
101529,6509.867690476191
101530,7078.734166666667
101531,4066.521
101532,5049.685238095239
101533,7126.421857142857
101534,5331.686666666667
101535,6086.022416666667
101536,7289.386666666667
101537,4974.798833333333
101538,4411.787499999999
101539,0.0
101540,15789.7
101541,5163.590833333333
101542,6861.826666666668
101543,4129.260666666667
101544,3969.188
101545,3054.046666666666
101546,5736.2316666666675
101547,6718.051666666667
101548,5244.664500000001
101549,7435.958214285716
101550,4488.867833333334
101551,10777.54
101552,3864.265833333333
101553,4684.499142857143
101554,4235.334305555556
101555,6993.934
101556,5554.612833333334
101557,7474.0070000000005
101558,4778.428666666667
101559,4139.287928571429
101560,4327.013999999999
101561,14807.06
101562,8178.7
101563,4363.525833333333
101564,4874.293333333334
101565,5955.1106666666665
101566,6374.394761904761
101567,5576.431666666667
101568,6226.506785714287
101569,5179.568916666667
101570,4148.191944444445
101571,7710.177166666666
101572,4683.264666666667
101573,4998.217380952382
101574,6119.616166666667
101575,6319.568333333334
101576,4465.120285714285
101577,6973.453666666667
101578,4838.099166666667
101579,6052.962333333333
101580,6812.75061904762
101581,4594.160166666667
101582,5964.736706349205
101583,6703.4113333333335
101584,5387.255333333332
101585,5414.5470000000005
101586,4176.16575
101587,4638.260833333335
101588,7699.77
101589,4683.264666666667
101590,6374.394761904761
101591,3946.284166666667
101592,5008.189833333334
101593,9285.643333333333
101594,10915.54
101595,4667.380666666666
101596,4466.976112554114
101597,6105.676166666666
101598,4411.766000000001
101599,5411.522111111111
101600,5226.69
101601,7671.176333333334
101602,4292.35
101603,5689.075333333333
101604,6119.616166666667
101605,7729.085
101606,7749.720499999999
101607,5926.560333333333
101608,5017.075833333333
101609,3951.248
101610,6608.4766666666665
101611,4466.976112554114
101612,4039.433333333333
101613,6592.810333333335
101614,5523.6711428571425
101615,7121.27
101616,5179.568916666667
101617,6592.810333333335
101618,4327.013999999999
101619,5134.905
101620,7741.146666666667
101621,4610.8606666666665
101622,6506.875714285714
101623,5689.075333333333
101624,4120.4675
101625,6425.55
101626,6391.629833333334
101627,5067.857833333332
101628,5382.9475
101629,5270.3935
101630,10011.815
101631,5221.177833333333
101632,6844.586761904763
101633,6212.782119047619
101634,3540.0788333333335
101635,5419.001666666667
101636,4683.264666666667
101637,3954.349928571429
101638,3831.0949999999993
101639,5271.247
101640,6058.1175
101641,5651.677333333334
101642,5027.4755
101643,4568.025857142857
101644,4300.0875
101645,4519.529666666666
101646,4819.983666666667
101647,5581.608055555556
101648,6226.506785714287
101649,5193.545833333334
101650,6157.226666666667
101651,4780.805
101652,6391.629833333334
101653,5094.268333333333
101654,6216.945833333332
101655,3414.9643333333333
101656,7631.8206666666665
101657,7790.534166666667
101658,8814.241666666667
101659,5753.181666666666
101660,6062.105333333333
101661,4307.222257936508
101662,6285.3488333333335
101663,4892.386547619048
101664,5552.026666666667
101665,5312.5666666666675
101666,5402.983452380951
101667,4358.1109166666665
101668,7033.18
101669,5022.104333333334
101670,4371.359666666667
101671,6592.810333333335
101672,5515.966666666667
101673,10719.04
101674,6091.081
101675,5049.685238095239
101676,3369.5794761904754
101677,4793.200904761904
101678,5665.726333333333
101679,6937.685
101680,12809.125
101681,4115.817476190476
101682,4892.386547619048
101683,5648.677
101684,4297.095
101685,5406.183500000001
101686,4627.998464285713
101687,5414.5470000000005
101688,4822.100666666666
101689,5223.223999999999
101690,3969.1975000000007
101691,5077.068119047618
101692,3559.711666666667
101693,5595.494285714286
101694,5221.421666666667
101695,3280.2253333333333
101696,4307.222257936508
101697,7833.43
101698,6577.844166666666
101699,5239.205
101700,4708.0185
101701,7341.275833333334
101702,6067.194333333334
101703,5536.412666666666
101704,5736.2316666666675
101705,4211.002666666666
101706,6029.178333333332
101707,6124.811916666667
101708,6622.386785714285
101709,4416.9995
101710,3697.595
101711,3230.8725
101712,6485.3825
101713,11717.74
101714,5926.560333333333
101715,7052.036666666668
101716,5703.365444444445
101717,4490.704166666666
101718,6884.078833333334
101719,6124.811916666667
101720,13416.281666666668
101721,6059.94
101722,3232.154666666667
101723,2946.833333333334
101724,8285.394999999999
101725,7432.679523809523
101726,4894.129666666667
101727,3438.687
101728,4160.129285714286
101729,7985.915333333333
101730,10091.71
101731,5815.698166666668
101732,4490.704166666666
101733,7944.874785714285
101734,6149.0695
101735,5024.026682539682
101736,6002.464833333334
101737,5793.88
101738,6884.078833333334
101739,4633.789595238096
101740,5581.608055555556
101741,6313.968166666667
101742,5864.815500000001
101743,4793.200904761904
101744,3506.7929999999997
101745,3444.8460000000005
101746,5537.603999999999
101747,5899.7075
101748,6174.845166666666
101749,7474.0070000000005
101750,6667.43
101751,6609.92
101752,4818.882757575757
101753,5548.382
101754,4811.035833333333
101755,15689.33
101756,6134.221500000001
101757,4273.589722222223
101758,5400.3885
101759,4917.608333333334
101760,4413.751
101761,5052.61
101762,5444.225666666666
101763,7885.92
101764,8039.575
101765,3775.974083333332
101766,14856.11
101767,5179.568916666667
101768,6644.620333333333
101769,5672.2664444444445
101770,6228.550166666666
101771,4466.976112554114
101772,6109.623333333334
101773,4822.100666666666
101774,10438.17
101775,5829.626000000001
101776,5414.5470000000005
101777,6124.811916666667
101778,6751.17
101779,5548.382
101780,4413.751
101781,5879.375
101782,5320.186642857143
101783,4253.974
101784,5382.9475
101785,4694.2454761904755
101786,5729.897
101787,1971.28
101788,5414.5470000000005
101789,6205.31
101790,7435.958214285716
101791,4874.293333333334
101792,7507.72
101793,4266.321952380953
101794,5352.316999999999
101795,8280.87
101796,6231.0525
101797,9194.05
101798,5424.008500000001
101799,3867.439166666666
101800,5356.170999999999
101801,5531.526666666667
101802,4202.565666666667
101803,4463.840333333334
101804,5500.443333333334
101805,5435.891833333333
101806,3907.690833333333
101807,6849.076333333333
101808,4120.4675
101809,10119.61
101810,6104.238500000001
101811,5837.361333333333
101812,4217.973333333333
101813,4624.021833333333
101814,4526.754166666667
101815,4868.4305476190475
101816,5226.69
101817,6961.2121428571445
101818,5576.431666666667
101819,3608.415833333333
101820,4875.232333333333
101821,6536.39
101822,5627.576666666668
101823,5637.357833333334
101824,6059.320833333332
101825,5302.12611111111
101826,5860.168000000001
101827,4554.791666666667
101828,5157.439833333334
101829,8332.43061904762
101830,5808.461023809525
101831,6549.3254761904755
101832,3775.974083333332
101833,5216.139666666666
101834,4565.059833333334
101835,5136.763333333333
101836,6091.081
101837,4298.407619047619
101838,5648.677
101839,4406.0635
101840,5233.9534523809525
101841,4789.870142857144
101842,4295.6595
101843,4682.650833333333
101844,7269.95
101845,5697.987333333334
101846,4383.429166666668
101847,4159.5346666666655
101848,4295.6595
101849,4988.474738095238
101850,4735.224166666666
101851,4062.3143333333337
101852,5930.155333333332
101853,7774.91
101854,5632.427833333333
101855,4177.161666666666
101856,3355.871833333334
101857,4785.365
101858,5139.605333333333
101859,4811.035833333333
101860,6634.84
101861,5066.0233333333335
101862,5474.741500000001
101863,3942.45
101864,4700.9420238095245
101865,4770.86
101866,8621.97
101867,4139.287928571429
101868,6062.105333333333
101869,10644.15
101870,3774.899166666667
101871,6007.573357142857
101872,6273.186666666667
101873,3486.4733333333334
101874,6260.643333333333
101875,5790.673833333333
101876,5026.873119047619
101877,4371.359666666667
101878,4535.1838333333335
101879,5825.21095238095
101880,5331.686666666667
101881,5760.190880952381
101882,3269.8388333333332
101883,3239.4281190476195
101884,7303.871999999999
101885,4038.1809523809516
101886,6499.653333333333
101887,6079.522357142856
101888,6401.498333333333
101889,7312.68
101890,5926.560333333333
101891,4956.666
101892,4017.6950357142864
101893,8012.705
101894,4984.192666666667
101895,5879.375
101896,7131.8330000000005
101897,4292.35
101898,3955.5893333333333
101899,5435.891833333333
101900,5352.316999999999
101901,7951.325
101902,4038.1809523809516
101903,6374.394761904761
101904,5342.550166666666
101905,6247.084
101906,5474.926333333333
101907,4785.365
101908,5595.494285714286
101909,5604.08669047619
101910,6015.4
101911,5301.39
101912,5773.654833333334
101913,3386.2685714285717
101914,3287.018666666667
101915,9149.4425
101916,5727.95
101917,5879.375
101918,4124.189333333334
101919,6477.666333333333
101920,4870.669000000001
101921,8757.94
101922,7343.9158333333335
101923,4684.499142857143
101924,6263.358166666667
101925,4242.388
101926,9445.215
101927,6052.962333333333
101928,5331.686666666667
101929,3400.1540000000005
101930,5528.496333333333
101931,4406.0635
101932,5636.228166666667
101933,5576.431666666667
101934,7749.720499999999
101935,4627.998464285713
101936,5428.043452380953
101937,7367.185666666666
101938,5019.0475
101939,5545.658999999999
101940,11422.36
101941,6477.461166666667
101942,3597.9228095238095
101943,5697.987333333334
101944,6205.31
101945,3960.3153333333335
101946,5091.842333333333
101947,7343.297333333334
101948,4633.789595238096
101949,7772.6925
101950,5419.001666666667
101951,4594.160166666667
101952,4878.182380952381
101953,4292.35
101954,4846.705833333333
101955,7766.37
101956,4770.86
101957,7912.26
101958,8060.32
101959,4581.477499999999
101960,4120.4675
101961,6497.210833333333
101962,3424.2056666666667
101963,7787.095
101964,8002.83
101965,5139.605333333333
101966,3897.163333333333
101967,4793.200904761904
101968,4213.327
101969,4894.129666666667
101970,4005.2328333333335
101971,5418.086166666667
101972,4177.161666666666
101973,13556.84
101974,6718.051666666667
101975,8319.96
101976,7527.21
101977,4785.365
101978,4066.521
101979,6501.398
101980,4894.129666666667
101981,5729.897
101982,5027.4755
101983,9506.926666666666
101984,5837.361333333333
101985,9284.723333333333
101986,7212.626
101987,8805.083333333334
101988,8175.63
101989,4870.669000000001
101990,9916.37
101991,3855.738499999999
101992,6546.78
101993,5023.285833333333
101994,6125.622333333334
101995,4793.613888888889
101996,7685.393333333333
101997,4699.252166666667
101998,6005.825333333333
101999,4966.377
102000,4789.870142857144
102001,4465.120285714285
102002,9007.883333333333
102003,3608.415833333333
102004,4057.3819999999996
102005,4624.950047619048
102006,4633.789595238096
102007,5205.325666666667
102008,6310.884333333333
102009,4892.386547619048
102010,5560.9884999999995
102011,6272.367333333334
102012,6228.550166666666
102013,7774.91
102014,4633.789595238096
102015,10191.66
102016,10859.18
102017,7890.082500000001
102018,7888.0375
102019,6398.846666666667
102020,6726.258392857143
102021,4720.145880952381
102022,9476.596666666666
102023,6104.238500000001
102024,9014.4
102025,5528.496333333333
102026,5414.5470000000005
102027,3998.8785
102028,3451.7858333333334
102029,3424.2056666666667
102030,6638.747142857142
102031,4568.025857142857
102032,4075.261166666666
102033,3837.653333333333
102034,6312.700833333333
102035,5740.4816666666675
102036,5895.128357142858
102037,3355.871833333334
102038,10647.26
102039,4413.751
102040,7937.233333333334
102041,6557.435238095237
102042,4984.192666666667
102043,4148.191944444445
102044,6091.081
102045,7435.958214285716
102046,4667.380666666666
102047,5329.894833333334
102048,6768.3296666666665
102049,4514.828666666666
102050,3453.7823333333326
102051,16351.21
102052,4894.129666666667
102053,4292.35
102054,5221.177833333333
102055,3971.3044285714277
102056,7052.036666666668
102057,7427.624166666667
102058,10119.61
102059,6213.836214285715
102060,5030.735666666667
102061,6581.4333333333325
102062,4117.696166666667
102063,6059.320833333332
102064,6410.99119047619
102065,10879.17
102066,5722.763166666667
102067,15286.21
102068,5566.241333333333
102069,4917.608333333334
102070,7138.797333333333
102071,4235.334305555556
102072,6695.172666666666
102073,5366.470833333333
102074,4200.959833333333
102075,15258.16
102076,6839.16
102077,5256.516249999999
102078,3946.284166666667
102079,4594.160166666667
102080,5892.123666666667
102081,6885.947940476191
102082,5182.587666666666
102083,6029.178333333332
102084,7172.729476190476
102085,4233.340999999999
102086,4690.7091666666665
102087,5462.851666666667
102088,7245.026666666667
102089,5324.366666666668
102090,5414.5470000000005
102091,4307.222257936508
102092,3532.354166666667
102093,6646.630833333334
102094,3634.166666666667
102095,4039.9066666666663
102096,6582.339166666667
102097,4213.327
102098,5641.379666666667
102099,5018.011976190475
102100,6059.320833333332
102101,6689.3735
102102,5091.842333333333
102103,4358.1109166666665
102104,3493.850404761905
102105,5749.38
102106,7710.177166666666
102107,7835.3675
102108,8054.855833333334
102109,4058.3027619047616
102110,5720.007285714287
102111,6458.25
102112,6104.238500000001
102113,5435.891833333333
102114,9072.376666666667
102115,6718.051666666667
102116,2809.66
102117,7231.639166666666
102118,3608.415833333333
102119,5442.40292857143
102120,6387.161000000001
102121,5019.0475
102122,5884.6745238095245
102123,4939.004666666668
102124,6646.630833333334
102125,7172.729476190476
102126,6213.836214285715
102127,5942.753666666666
102128,8102.35
102129,9265.07
102130,2822.25
102131,3841.4326666666666
102132,4838.099166666667
102133,3921.480428571429
102134,4656.599999999999
102135,4874.293333333334
102136,3965.953833333333
102137,5418.086166666667
102138,8178.7
102139,7090.457619047618
102140,4838.099166666667
102141,4351.01042857143
102142,5008.189833333334
102143,6052.962333333333
102144,4137.213142857142
102145,4078.5505952380954
102146,4683.264666666667
102147,3697.595
102148,15176.57
102149,5325.115333333333
102150,5442.40292857143
102151,4793.613888888889
102152,6043.431750000001
102153,4267.318499999999
102154,4058.3027619047616
102155,6689.3735
102156,6701.461666666666
102157,6077.391333333333
102158,6374.394761904761
102159,5057.954610195361
102160,4039.433333333333
102161,4581.477499999999
102162,4896.3015
102163,5488.307
102164,4838.099166666667
102165,8187.183333333333
102166,6726.258392857143
102167,5545.658999999999
102168,4633.789595238096
102169,4824.471666666666
102170,4307.222257936508
102171,10332.903333333334
102172,5424.008500000001
102173,6754.623333333333
102174,4556.288333333333
102175,7811.51
102176,3226.88
102177,4310.968333333334
102178,4877.474833333334
102179,7227.5225
102180,3608.415833333333
102181,5962.543285714285
102182,3969.188
102183,5406.183500000001
102184,4892.386547619048
102185,5556.28
102186,5027.4755
102187,5722.763166666667
102188,4307.222257936508
102189,9718.605
102190,3897.163333333333
102191,5049.685238095239
102192,7724.303333333333
102193,5617.5318333333325
102194,6856.335
102195,3858.1580000000004
102196,4501.224333333334
102197,4830.2025
102198,6696.262333333334
102199,5858.126000000001
102200,6910.272666666666
102201,4838.099166666667
102202,10259.07
102203,10644.15
102204,3409.6476666666667
102205,7674.750000000001
102206,6114.291920634922
102207,7135.451666666668
102208,3665.245666666667
102209,8494.046666666667
102210,6577.844166666666
102211,4966.377
102212,4137.213142857142
102213,11263.48
102214,4594.160166666667
102215,7269.95
102216,3219.452166666668
102217,5302.12611111111
102218,5352.316999999999
102219,5535.138761904761
102220,6754.623333333333
102221,6208.676190476191
102222,5648.677
102223,8585.5
102224,5131.6225952380955
102225,3526.2870000000003
102226,3704.6400595238097
102227,5319.9675
102228,3756.0305
102229,4543.020416666666
102230,5585.828333333335
102231,11765.13
102232,6798.973000000001
102233,4057.3819999999996
102234,7138.964
102235,2218.066666666667
102236,5027.856666666668
102237,4551.322047619047
102238,5767.668547619048
102239,6963.571666666668
102240,7207.859833333334
102241,5244.664500000001
102242,11159.65
102243,6816.03
102244,6365.280055555555
102245,5133.005999999999
102246,5366.470833333333
102247,3942.45
102248,4466.976112554114
102249,5496.758333333334
102250,5585.828333333335
102251,6145.356
102252,5134.960999999999
102253,7233.58
102254,3280.2253333333333
102255,7163.308000000001
102256,5692.683333333333
102257,4301.429869047619
102258,6029.178333333332
102259,5645.5858333333335
102260,8625.14
102261,6738.845
102262,7226.945
102263,5356.170999999999
102264,5301.39
102265,5418.086166666667
102266,3232.154666666667
102267,5026.873119047619
102268,4448.4521428571425
102269,7183.1825
102270,9285.643333333333
102271,5837.361333333333
102272,7288.446666666665
102273,5804.590833333334
102274,4916.475666666667
102275,5325.115333333333
102276,5273.796166666667
102277,3864.5380952380947
102278,3856.6692857142857
102279,4818.882757575757
102280,4058.3027619047616
102281,4878.182380952381
102282,9304.528333333334
102283,5889.814939393939
102284,6792.637666666668
102285,6675.344499999999
102286,5400.3885
102287,5022.104333333334
102288,8843.933333333334
102289,7386.7475
102290,6077.391333333333
102291,5292.131000000001
102292,7212.626
102293,4124.69
102294,5017.075833333333
102295,6422.119500000001
102296,5205.325666666667
102297,15463.18
102298,10524.62
102299,5927.679238095238
102300,5892.123666666667
102301,3856.6692857142857
102302,5356.170999999999
102303,4242.388
102304,7783.03
102305,2825.6
102306,5221.421666666667
102307,4298.407619047619
102308,4017.6950357142864
102309,7748.76
102310,5889.814939393939
102311,11712.8
102312,3346.2525
102313,6157.226666666667
102314,3745.1037857142856
102315,4797.010047619047
102316,5205.408166666666
102317,7837.971833333335
102318,6435.096666666667
102319,5715.561166666667
102320,3968.5066666666676
102321,8219.428277777777
102322,3450.0679999999998
102323,8171.093000000001
102324,5042.135
102325,4748.817015873016
102326,4645.278523809525
102327,7355.113833333334
102328,5703.596666666666
102329,5877.219
102330,6761.675
102331,9496.766666666668
102332,4671.51
102333,6584.0723333333335
102334,5703.596666666666
102335,4725.242773809525
102336,4726.917595238096
102337,6601.9333333333325
102338,4446.867333333334
102339,5382.0675
102340,6169.128000000001
102341,5620.825000000001
102342,6540.1125
102343,9087.471666666668
102344,5536.126833333334
102345,4762.629999999999
102346,5862.043277777779
102347,5049.399142857143
102348,4644.268738095238
102349,5875.900666666666
102350,11387.18
102351,10197.32
102352,5619.758428571428
102353,5777.017083333334
102354,5774.075
102355,4159.240476190477
102356,7696.813166666668
102357,7216.075158008658
102358,6424.1773095238095
102359,6067.120515873016
102360,6389.10919047619
102361,6121.420785714285
102362,5884.284000000001
102363,3620.8098333333332
102364,5454.158833333333
102365,7879.288666666667
102366,5931.366095238095
102367,4579.9738333333335
102368,6032.732865079364
102369,5006.339055555555
102370,4269.415333333333
102371,5781.523809523809
102372,5896.101547619049
102373,6384.333714285713
102374,6409.973950216452
102375,7645.8
102376,5426.128000000001
102377,8144.998333333334
102378,2905.1933333333336
102379,6137.4279166666665
102380,3983.3731666666663
102381,4977.836571428572
102382,6527.380166666666
102383,7125.4775
102384,7211.0644999999995
102385,5155.2645281385285
102386,5865.026095238095
102387,6895.805583333332
102388,6007.765
102389,6457.383214285713
102390,4395.217166666668
102391,5157.54969047619
102392,4467.658583333334
102393,4352.5199999999995
102394,5380.593500000001
102395,5747.565333333335
102396,6816.209500000001
102397,5997.109595238095
102398,6689.187111111111
102399,5024.5679458874465
102400,4850.267333333334
102401,4239.659666666667
102402,7164.687333333334
102403,6801.553333333333
102404,4621.155166666666
102405,5576.865732323232
102406,6470.757499999999
102407,7011.054
102408,6153.415
102409,7759.894761904762
102410,6133.028642857141
102411,4409.722833333333
102412,7993.15
102413,4292.92
102414,4432.423134920635
102415,7686.405888888889
102416,9394.71
102417,4977.836571428572
102418,5165.7725
102419,4285.336452380953
102420,5319.159904761906
102421,4571.238095238095
102422,11326.8
102423,4418.399738095238
102424,5998.937619047618
102425,7073.987523809524
102426,8256.565
102427,9842.166666666668
102428,5961.457500000001
102429,4748.817015873016
102430,5989.408500000001
102431,8884.485
102432,8259.4215
102433,6601.7846666666655
102434,8083.982
102435,5309.001833333334
102436,7197.726785714285
102437,6540.1125
102438,0.0
102439,8758.105
102440,6239.775023809522
102441,3493.76
102442,4280.306500000001
102443,7315.031333333334
102444,4799.287952380954
102445,8349.259666666667
102446,4938.333142857143
102447,5028.019095238095
102448,4116.19711904762
102449,6505.578
102450,5498.316499999999
102451,6798.415999999998
102452,3758.494075757576
102453,4601.193666666667
102454,4299.18519047619
102455,5778.708428571429
102456,4449.728817460316
102457,5028.019095238095
102458,5088.23480952381
102459,7129.330666666665
102460,7453.126666666667
102461,7674.7108333333335
102462,7890.524166666666
102463,3641.7490000000003
102464,4601.262833333334
